@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 67\nSize of the tree: 133\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 65\nSize of the tree: 129\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 62\nSize of the tree: 123\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 66\nSize of the tree: 131\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 70\nSize of the tree: 139\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 50\nSize of the tree: 99\n','Number of rules: 52\n','Number of rules: 44\n','Number of rules: 49\n','Number of rules: 48\n','Number of rules: 45\n','Number of rules: 51\n','Number of rules: 42\n','Number of rules: 46\n','Number of rules: 47\n','Number of rules: 50\n','Number of rules: 53\n','Number of rules: 39\n','Number of rules: 43\n','Number of rules: 54\n','Number of rules: 30\n','Number of rules: 28\n','Number of rules: 29\n','Number of rules: 25\n','Number of rules: 26\n','Number of rules: 32\n','Number of rules: 31\n','Number of rules: 33\n','Number of rules: 35\n','Number of rules: 27\n','Number of rules: 37\n','Number of rules: 36\n','Number of rules: 34\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,32,6,0,84.210526,15.789474,0,0.802768,0.071054,0.21946,22.265359,54.950919,87.89,1090.520451,-1002.630451,2.312895,28.697907,-26.385012,71.745012,1.888027,3099.044749,0.857143,6,0.129032,4,0.870968,27,0.142857,1,0.6,0.857143,0.705882,0.894009,0.842105,0.037804,0.962196,0.157895,0.884211,0.842105,0.844985,0.96585,0.002,0,0,0,27647,61646,10092,'Number of leaves: 48\nSize of the tree: 95\n',95,48,48
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,29,9,0,76.315789,23.684211,0,0.70131,0.09555,0.291377,29.941525,72.958506,87.89,7522.583234,-7434.693234,2.312895,197.962717,-195.649822,64.500956,1.697394,2786.135811,0.571429,4,0,0,1,31,0.428571,3,1,0.571429,0.727273,0.764977,0.763158,0.065457,0.934543,0.236842,0.77512,0.763158,0.750374,0.864208,0.002,0,0,0,25723,61646,10092,'Number of leaves: 44\nSize of the tree: 87\n',87,44,44
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,31,7,0,81.578947,18.421053,0,0.768494,0.063795,0.216046,19.99078,54.096267,87.89,3228.554,-3140.664,2.312895,84.961947,-82.649053,73.299291,1.928929,3166.182234,0.857143,6,0.032258,1,0.967742,30,0.142857,1,0.857143,0.857143,0.857143,0.910138,0.815789,0.049197,0.950803,0.184211,0.810902,0.815789,0.812096,0.930603,0.002,0,0.01,0,28128,61646,10092,'Number of leaves: 49\nSize of the tree: 97\n',97,49,49
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,32,5,0,86.486486,13.513514,0,0.830896,0.066431,0.208649,20.788887,52.16542,85.904681,19.327557,66.577124,2.321748,0.522366,1.799382,71.008528,1.919149,3068.529518,0.571429,4,0,0,1,30,0.428571,3,1,0.571429,0.727273,0.940476,0.864865,0.03383,0.96617,0.135135,0.879397,0.864865,0.85618,0.972724,0.003,0,0,0,27647,61819,9919,'Number of leaves: 48\nSize of the tree: 95\n',95,48,48
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,34,3,0,91.891892,8.108108,0,0.897978,0.043594,0.173676,13.659882,43.484495,85.587308,2152.852526,-2067.265218,2.31317,58.185203,-55.872033,76.07725,2.056142,3286.220089,0.833333,5,0,0,1,31,0.166667,1,1,0.833333,0.909091,0.913978,0.918919,0.021218,0.978782,0.081081,0.924925,0.918919,0.920075,0.958682,0.002,0,0,0,28128,61819,9919,'Number of leaves: 49\nSize of the tree: 97\n',97,49,49
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,33,4,0,89.189189,10.810811,0,0.864345,0.046729,0.180879,14.642114,45.28788,85.587308,15.492953,70.094355,2.31317,0.418728,1.894442,75.34644,2.03639,3254.652122,0.833333,5,0.064516,2,0.935484,29,0.166667,1,0.714286,0.833333,0.769231,0.97043,0.891892,0.026605,0.973395,0.108108,0.899614,0.891892,0.893971,0.982613,0.002,0,0,0,26685,61819,9919,'Number of leaves: 46\nSize of the tree: 91\n',91,46,46
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,25,12,0,67.567568,32.432432,0,0.594521,0.131531,0.337065,41.201881,84.364629,85.655804,6467.19714,-6381.541336,2.315022,174.789112,-172.47409,54.47476,1.472291,2353.319211,0.5,3,0.129032,4,0.870968,27,0.5,3,0.428571,0.5,0.461538,0.677419,0.675676,0.079421,0.920579,0.324324,0.707111,0.675676,0.668884,0.851324,0.002,0.001,0.01,0,25723,61819,9919,'Number of leaves: 44\nSize of the tree: 87\n',87,44,44
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,30,7,0,81.081081,18.918919,0,0.763038,0.08276,0.252078,25.924411,63.093098,85.655804,2164.969865,-2079.314061,2.315022,58.512699,-56.197677,66.964368,1.809848,2892.872468,1,6,0.032258,1,0.967742,30,0,0,0.857143,1,0.923077,0.983871,0.810811,0.049965,0.950035,0.189189,0.819305,0.810811,0.80961,0.947058,0.002,0,0,0,27647,61819,9919,'Number of leaves: 48\nSize of the tree: 95\n',95,48,48
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,29,8,0,78.378378,21.621622,0,0.72968,0.083344,0.252039,26.107416,63.083317,85.655804,31.049474,54.60633,2.315022,0.839175,1.475847,66.754497,1.804176,2883.806028,0.833333,5,0.032258,1,0.967742,30,0.166667,1,0.833333,0.833333,0.833333,0.97043,0.783784,0.053973,0.946027,0.216216,0.791377,0.783784,0.778711,0.958718,0.002,0,0,0,24280,61819,9919,'Number of leaves: 41\nSize of the tree: 81\n',81,41,41
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,30,8,0,78.947368,21.052632,0,0.736797,0.086615,0.2699,27.110024,67.492202,88.175965,4309.875276,-4221.699311,2.32042,113.41777,-111.09735,67.034455,1.764065,2896.656688,0.714286,5,0.096774,3,0.903226,28,0.285714,2,0.625,0.714286,0.666667,0.813364,0.789474,0.052915,0.947085,0.210526,0.803329,0.789474,0.785055,0.917813,0.002,0,0,0,26204,61646,10092,'Number of leaves: 45\nSize of the tree: 89\n',89,45,45
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,7,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,36,2,0,94.736842,5.263158,0,0.934085,0.023649,0.117633,7.410517,29.454265,87.89,1076.126753,-988.236752,2.312895,28.319125,-26.00623,83.220093,2.190002,3594.713878,1,7,0.032258,1,0.967742,30,0,0,0.875,1,0.933333,1,0.947368,0.010876,0.989124,0.052632,0.954417,0.947368,0.947503,0.983936,0.002,0,0,0,26204,61646,10092,'Number of leaves: 45\nSize of the tree: 89\n',89,45,45
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,28,10,0,73.684211,26.315789,0,0.669852,0.097566,0.273848,30.572992,68.569421,87.89,5381.901743,-5294.011743,2.312895,141.628993,-139.316098,64.456106,1.696213,2784.198513,0.714286,5,0.064516,2,0.935484,29,0.285714,2,0.714286,0.714286,0.714286,0.880184,0.736842,0.069174,0.930826,0.263158,0.742325,0.736842,0.73839,0.899314,0.002,0,0,0,25723,61646,10092,'Number of leaves: 44\nSize of the tree: 87\n',87,44,44
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,7,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,33,5,0,86.842105,13.157895,0,0.835355,0.056479,0.214197,17.698222,53.633116,87.89,3230.306797,-3142.416797,2.312895,85.008074,-82.695179,74.861808,1.970048,3233.675579,0.857143,6,0.064516,2,0.935484,29,0.142857,1,0.75,0.857143,0.8,0.887097,0.868421,0.030854,0.969146,0.131579,0.872911,0.868421,0.864546,0.931505,0.002,0,0,0,27166,61646,10092,'Number of leaves: 47\nSize of the tree: 93\n',93,47,47
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,7,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,25,12,0,67.567568,32.432432,0,0.594521,0.130159,0.325228,40.731691,81.311936,85.904681,5394.337265,-5308.432584,2.321748,145.792899,-143.471151,54.861316,1.482738,2370.751427,0.571429,4,0.066667,2,0.933333,28,0.428571,3,0.666667,0.571429,0.615385,0.804762,0.675676,0.080273,0.919727,0.324324,0.691783,0.675676,0.663366,0.859366,0.003,0,0,0,24280,61819,9919,'Number of leaves: 41\nSize of the tree: 81\n',81,41,41
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,7,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,30,7,0,81.081081,18.918919,0,0.76129,0.078361,0.253974,24.553648,63.589184,85.587308,4305.32847,-4219.741162,2.31317,116.360229,-114.047058,67.005359,1.810956,2894.3522,0.5,3,0.064516,2,0.935484,29,0.5,3,0.6,0.5,0.545455,0.701613,0.810811,0.047905,0.952095,0.189189,0.809828,0.810811,0.806332,0.920053,0.002,0,0.01,0,24761,61819,9919,'Number of leaves: 42\nSize of the tree: 83\n',83,42,42
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,7,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,33,4,0,89.189189,10.810811,0,0.864469,0.061208,0.205161,19.178905,51.367703,85.587308,2158.894504,-2073.307196,2.31317,58.3485,-56.03533,72.516009,1.959892,3132.389339,1,6,0.064516,2,0.935484,29,0,0,0.75,1,0.857143,0.978495,0.891892,0.026605,0.973395,0.108108,0.905405,0.891892,0.891248,0.950465,0.002,0,0,0,24761,61819,9919,'Number of leaves: 42\nSize of the tree: 83\n',83,42,42
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,7,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,29,8,0,78.378378,21.621622,0,0.729927,0.095363,0.267671,29.872201,66.995833,85.655804,2169.042094,-2083.38629,2.315022,58.622759,-56.307738,64.0581,1.7313,2767.321195,0.833333,5,0.096774,3,0.903226,28,0.166667,1,0.625,0.833333,0.714286,0.935484,0.783784,0.052972,0.947028,0.216216,0.800193,0.783784,0.785056,0.930824,0.002,0,0,0,25242,61819,9919,'Number of leaves: 43\nSize of the tree: 85\n',85,43,43
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,7,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,30,7,0,81.081081,18.918919,0,0.761949,0.080276,0.259629,25.146382,64.982948,85.655804,2170.09848,-2084.442675,2.315022,58.65131,-56.336289,66.415012,1.795,2869.140218,0.5,3,0,0,1,31,0.5,3,1,0.5,0.666667,0.849462,0.810811,0.049891,0.950109,0.189189,0.867868,0.810811,0.807536,0.933867,0.002,0,0.01,0,24761,61819,9919,'Number of leaves: 42\nSize of the tree: 83\n',83,42,42
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,7,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,33,4,0,89.189189,10.810811,0,0.863971,0.043195,0.155822,13.530633,39.001018,85.655804,9.423557,76.232248,2.315022,0.254691,2.060331,76.232248,2.060331,3293.246505,0.666667,4,0,0,1,31,0.333333,2,1,0.666667,0.8,0.989247,0.891892,0.029823,0.970177,0.108108,0.927928,0.891892,0.895495,0.996392,0.004,0,0,0,26685,61819,9919,'Number of leaves: 46\nSize of the tree: 91\n',91,46,46
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,8,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,33,5,0,86.842105,13.157895,0,0.834783,0.049123,0.207555,15.379659,51.919204,88.107468,3227.64699,-3139.539522,2.318618,84.938079,-82.619461,76.088484,2.002329,3287.562824,0.714286,5,0.064516,2,0.935484,29,0.285714,2,0.714286,0.714286,0.714286,0.898618,0.868421,0.034087,0.965913,0.131579,0.878947,0.868421,0.866959,0.946581,0.002,0,0,0,28609,61646,10092,'Number of leaves: 50\nSize of the tree: 99\n',99,50,50
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,8,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,34,4,0,89.473684,10.526316,0,0.868056,0.056889,0.200305,17.831843,50.171467,87.821504,2157.471223,-2069.649719,2.311092,56.775558,-54.464466,75.086923,1.975972,3243.072393,0.857143,6,0.064516,2,0.935484,29,0.142857,1,0.75,0.857143,0.8,0.889401,0.894737,0.025994,0.974006,0.105263,0.904605,0.894737,0.894956,0.95533,0.002,0,0,0,27166,61646,10092,'Number of leaves: 47\nSize of the tree: 93\n',93,47,47
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,8,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,30,8,0,78.947368,21.052632,0,0.735192,0.099681,0.28677,31.235893,71.804898,87.89,5386.870391,-5298.980391,2.312895,141.759747,-139.446852,64.148768,1.688125,2770.922962,0.571429,4,0,0,1,31,0.428571,3,1,0.571429,0.727273,0.827189,0.789474,0.056356,0.943644,0.210526,0.849104,0.789474,0.779918,0.866047,0.002,0,0.01,0,24761,61646,10092,'Number of leaves: 42\nSize of the tree: 83\n',83,42,42
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,8,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,32,6,0,84.210526,15.789474,0,0.802426,0.077359,0.237672,24.241142,59.511032,87.89,2165.522323,-2077.632322,2.312895,56.98743,-54.674535,70.307961,1.85021,3036.970936,1,7,0.064516,2,0.935484,29,0,0,0.777778,1,0.875,0.976959,0.842105,0.039021,0.960979,0.157895,0.857561,0.842105,0.837298,0.938192,0.002,0,0,0,25242,61646,10092,'Number of leaves: 43\nSize of the tree: 85\n',85,43,43
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,8,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,34,3,0,91.891892,8.108108,0,0.898352,0.047009,0.155953,14.725579,39.033813,85.655804,1080.653922,-994.998117,2.315022,29.206863,-26.891841,76.455692,2.06637,3302.899361,1,6,0,0,1,31,0,0,1,1,1,1,0.918919,0.022367,0.977633,0.081081,0.927928,0.918919,0.918238,0.981827,0.002,0,0,0,26204,61819,9919,'Number of leaves: 45\nSize of the tree: 89\n',89,45,45
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,8,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,31,6,0,83.783784,16.216216,0,0.79633,0.07018,0.235564,21.98386,58.959692,85.655804,5372.917638,-5287.261834,2.315022,145.21399,-142.898968,69.256366,1.871794,2991.887205,0.833333,5,0.032258,1,0.967742,30,0.166667,1,0.833333,0.833333,0.833333,0.892473,0.837838,0.04251,0.95749,0.162162,0.867322,0.837838,0.843101,0.915928,0.003,0,0,0,27166,61819,9919,'Number of leaves: 47\nSize of the tree: 93\n',93,47,47
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,8,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,32,5,0,86.486486,13.513514,0,0.830275,0.061207,0.228382,19.172919,57.162056,85.655804,3231.439395,-3145.783591,2.315022,87.3362,-85.021178,71.533163,1.933329,3090.24521,0.833333,5,0,0,1,31,0.166667,1,1,0.833333,0.909091,0.908602,0.864865,0.037279,0.962721,0.135135,0.881081,0.864865,0.868741,0.937182,0.002,0,0,0,28128,61819,9919,'Number of leaves: 49\nSize of the tree: 97\n',97,49,49
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,8,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,28,9,0,75.675676,24.324324,0,0.695055,0.093083,0.27597,29.158269,69.073161,85.655804,4313.268795,-4227.61299,2.315022,116.574832,-114.259811,64.374421,1.739849,2780.986328,0.666667,4,0.032258,1,0.967742,30,0.333333,2,0.8,0.666667,0.727273,0.822581,0.756757,0.062578,0.937422,0.243243,0.754354,0.756757,0.748841,0.877784,0.002,0,0.01,0,23799,61819,9919,'Number of leaves: 40\nSize of the tree: 79\n',79,40,40
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,8,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,32,5,0,86.486486,13.513514,0,0.830896,0.06237,0.228265,19.537279,57.133008,85.655804,4300.799496,-4215.143692,2.315022,116.237824,-113.922802,71.347376,1.928307,3082.219204,0.833333,5,0.064516,2,0.935484,29,0.166667,1,0.714286,0.833333,0.769231,0.879032,0.864865,0.032829,0.967171,0.135135,0.872587,0.864865,0.867082,0.924466,0.002,0,0,0,26204,61819,9919,'Number of leaves: 45\nSize of the tree: 89\n',89,45,45
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,8,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,33,4,0,89.189189,10.810811,0,0.864717,0.049711,0.200281,15.556529,50.073183,85.904681,2159.068065,-2073.163384,2.321748,58.353191,-56.031443,74.519106,2.01403,3220.233988,0.857143,6,0.033333,1,0.966667,29,0.142857,1,0.857143,0.857143,0.857143,0.909524,0.891892,0.027524,0.972476,0.108108,0.906081,0.891892,0.890895,0.953433,0.002,0,0,0,24761,61819,9919,'Number of leaves: 42\nSize of the tree: 83\n',83,42,42
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,9,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,31,7,0,81.578947,18.421053,0,0.769297,0.079479,0.255933,24.876655,63.999508,88.175965,2170.860827,-2082.684862,2.32042,57.127917,-54.807496,68.935271,1.814086,2978.793716,0.571429,4,0.032258,1,0.967742,30,0.428571,3,0.8,0.571429,0.666667,0.923963,0.815789,0.046972,0.953028,0.184211,0.835932,0.815789,0.80734,0.933022,0.003,0,0.01,0,24761,61646,10092,'Number of leaves: 42\nSize of the tree: 83\n',83,42,42
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,9,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,35,3,0,92.105263,7.894737,0,0.901299,0.036775,0.140166,11.510482,35.050371,88.175965,1079.024678,-990.848713,2.32042,28.395386,-26.074966,80.621807,2.121627,3483.786024,1,7,0.064516,2,0.935484,29,0,0,0.777778,1,0.875,1,0.921053,0.018902,0.981098,0.078947,0.932749,0.921053,0.922453,0.985526,0.002,0,0,0,24280,61646,10092,'Number of leaves: 41\nSize of the tree: 81\n',81,41,41
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,9,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,31,7,0,81.578947,18.421053,0,0.769297,0.074067,0.245176,23.211816,61.396769,87.858592,2168.39555,-2080.536958,2.312068,57.063041,-54.750973,70.127296,1.845455,3029.057868,0.666667,4,0.0625,2,0.9375,30,0.333333,2,0.666667,0.666667,0.666667,0.945313,0.815789,0.043955,0.956045,0.184211,0.830044,0.815789,0.81532,0.937102,0.002,0,0,0,24280,61646,10092,'Number of leaves: 41\nSize of the tree: 81\n',81,41,41
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,9,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,336,38,35,3,0,92.105263,7.894737,0,0.90087,0.039978,0.153057,12.528805,38.328351,87.858592,1080.910251,-993.051659,2.312068,28.445007,-26.132938,79.630964,2.095552,3439.556488,1,6,0.03125,1,0.96875,31,0,0,0.857143,1,0.923077,1,0.921053,0.021268,0.978732,0.078947,0.934381,0.921053,0.92006,0.969449,0.002,0,0,0,24280,61646,10092,'Number of leaves: 41\nSize of the tree: 81\n',81,41,41
pacman.pract1-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,9,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220428.1021,337,37,33,4,0,89.189189,10.810811,0,0.864593,0.057642,0.204754,18.077873,51.31701,85.36984,3227.419062,-3142.049223,2.307293,87.227542,-84.920249,72.790024,1.967298,3143.366982,0.833333,5,0.096774,3,0.903226,28,0.166667,1,0.625,0.833333,0.714286,0.870968,0.891892,0.023149,0.976851,0.108108,0.912162,0.891892,0.897918,0.942713,0.003,0,0,0,26204,61819,9919,'Number of leaves: 45\nSize of the tree: 89\n',89,45,45
